"/Users/ganasene/Downloads/projet_xml_insyco/code/SUPprd.xml","B","C","D","E","F","I"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_01\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_01","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_05\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_05","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_06\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_06","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_07\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_07","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_08\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_08","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_09\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_09","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_10\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_10","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_02\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_02","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_03\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_03","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_04\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_04","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_12\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_12","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_11\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_11","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_13\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_13","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_14\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_14","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX_2","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#_15\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FR_15","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_FRPAR_FIC_LISTE_COAD_IDE12CMPLX_FR","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12CMPLX","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12CMPLX_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/SF_Liste_COAD_IDE12CMPLX_ENPAR_FIC_LISTE_COAD_IDE12CMPLX_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_FR.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12_EN.ds","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_EN#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_EN","NaN","NaN","CustomInput"
"Jx_REPART_01_EXTR_BI_IDE12","SUPprdJS_REPART_01_EXTR_BI_IDE12CMPLX_2log.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_FIC_LISTE_COAD_IDE12_FR#\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/ini/PAR_FIC_LISTE_COAD_IDE12_FR","NaN","NaN","CustomInput"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_DECOMPTE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN003.ds","CustomOutput"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_07_APP_#PAR_FIC_COPSS_DECOMPTE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN003/ROUTAG_FEUILLETN_EDIT_REQ.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_DECOMPTE.ds","CustomOutput"
"Jx_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_07_APP_DECOMPTE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","CustomInput"
"Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_EXTRACT_PENEF.ds","CustomOutput"
"Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_03_APP_#PAR_FIC_COPSS_ROUTAGE_GED#_OSCAR_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/AD_FEUILLETN_GED_REQ_OSCAR_PENEF.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASETS##PAR_FIC_COPSS_ROUTAGE_GED#.ds","AD_FEUILLETN_GED_REQ.ds","CustomOutput"
"Jx_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEF","SUPprdJS_FEUILLET_03_APP_ROUTAGE_GED_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/FF_EXTRACT_POPULATION_OSCAR.ds","CustomOutput"
"Jx_TRACO_03_EXTR_AD","SUPprdJx_TRACO_03_EXTR_ADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_AD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_AD.ds","CustomInput"
"Jx_TRACO_01_EXTR_ULYSS","SUPprdJS_TRACO_00_EXTR_ULYSSlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds","CustomInput"
"Jx_FEUILLET_01_CTRL_OSCAR","SUPprdJx_FEUILLET_01_CTRL_OSCARlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_OSCAR#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/FF_EXTRACT_POPULATION_OSCAR.ds","CustomInput"
"Jx_FEUILLET_01_CTRL_OSCAR","SUPprdJx_FEUILLET_01_CTRL_OSCARlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_OSCAR#_#PAR_OSCAR_DATIME#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/sources/FF_EXTRACT_POPULATION_OSCAR/20190619010010.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_01_CTRL_OSCAR","SUPprdJx_FEUILLET_01_CTRL_OSCARlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_01_CTL_#PAR_FIC_OSCAR#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/FF_EXTRACT_POPULATION_OSCAR.csv","NaN","NaN","CustomInput"
"Jx_TRACO_01_EXTR_ELIZAT_PROG_OEUV_PJ","SUPprdJx_TRACO_01_EXTR_ELIZAT_PROG_OEUV_PJlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_ELIZA_PROG_OEUVRE_PJ.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_ELIZA_PROG_OEUVRE_PJ.ds","CustomInput"
"Jx_TRACO_06_EXTR_PIVOT_SEANCES_OEUVRES","SUPprdJx_TRACO_06_EXTR_PIVOT_SEANCES_OEUVRESlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_EXTR_PIVOT_SEANCES_OEUVRES.ds","CustomInput"
"CopyOfJx_REPART_05_CONVERT_CSV_XLS_IDE12","SUPprdCopyOfJx_REPART_05_CONVERT_CSV_XLS_IDE12log.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12#OM-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/sources/tmp/647/647/1002164.csv","NaN","NaN","CustomOutput"
"Jx_REPART_05_CONVERT_CSV_XLS_IDE12","SUPprdCopyOfJx_REPART_05_CONVERT_CSV_XLS_IDE12log.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_RESULTAT_IDE12#OM-#PAR_NUM_REPART#-#PAR_NUM_COAD#.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/sources/tmp/647/647/1002164.csv","NaN","NaN","CustomOutput"
"Jx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"Jx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_07_EXTR_PENEF_OEUVCTX_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_EXTR_PENEF_OEUVCTX_KEYLIG.ds","CustomInput"
"Jx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJx_TRACO_07_EXTR_PENEF_OEUVCTX_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PENEF_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEF_KEYLIG.ds","CustomOutput"
"Jx_TRACO_01_EXTR_ULYSS","SUPprdJx_TRACO_01_EXTR_ULYSSlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_ULYSS.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ULYSS.ds","CustomInput"
"Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJx_TRACO_03_EXTR_PENEF_OEUVCTXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomInput"
"Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJx_TRACO_03_EXTR_PENEF_OEUVCTXlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_OEUVCTX#_#PAR_NUM_REPART#_CTX_OEUV.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/FF_PENEF/647_CTX_OEUV.csv","NaN","NaN","CustomOutput"
"Jx_TRACO_03_EXTR_PENEF_OEUVCTX","SUPprdJx_TRACO_03_EXTR_PENEF_OEUVCTXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJ_#PAR_FIC_SELDR#_20190521112120.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ftp/rejets/_20190521112120.csv","NaN","NaN","CustomInput"
"Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes","SUPprdJx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonneslog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO.ds","CustomInput"
"Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes","SUPprdJx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonneslog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_07_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomOutput"
"Jx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonnes","SUPprdJx_TRACO_08_FUSION_WEBDR_ELIZA_PIVOT_OK_KO_A_completer_colonneslog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_KO.ds","CustomOutput"
"Jx_TRACO_02_EXTR_PIVOT_PROG","SUPprdJx_TRACO_02_EXTR_PIVOT_PROGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PIVOT_PROG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PIVOT_PROG.ds","CustomInput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_ELIZAT_PROG_OEUV_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_ELIZAT_PROG_OEUV_PT.ds","CustomOutput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_01_APP_WEBDR_ELIZA_PT.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_01_APP_WEBDR_ELIZA_PT.csv","NaN","NaN","CustomInput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_APP_ELIZA_WEBDR_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_ELIZA_WEBDR_PT.ds","CustomInput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_CTRL_WEBDR.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_CTRL_WEBDR.ds","CustomOutput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI#LISTE_PROG_01_APP_ELIZA_WEBDR_PT\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_PROG_01_APP_ELIZA_WEBDR_PT","NaN","NaN","CustomInput"
"Jx_TRACO_01_APP_ELIZA_WEBDR_PT","SUPprdJx_TRACO_01_APP_ELIZA_WEBDR_PTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_04_APP_#PAR_SELDR_DOCEX_DETAILLIVES#.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/rejets/.csv","NaN","NaN","CustomInput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_FR.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_FR.ds","CustomOutput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12CMPLX_FR.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12CMPLX_FR.csv","NaN","NaN","CustomInput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_EXTRACT_BI_IDE12CMPLX_EN.csv\(2)0","/work/home/dsprd1/applications/sup/repar/datastage/resultats/SF_EXTRACT_BI_IDE12CMPLX_EN.csv","NaN","NaN","CustomInput"
"Jx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSV","SUPprdJx_REPART_02_CALC_MT_OEUV_IDE12CMPLX_CSVlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_BI_IDE12CMPLX_EN.ds","/work/home/dsprd1/applications/sup/repar/datastage/dataset/DS_EXTRACT_BI_IDE12CMPLX_EN.ds","CustomOutput"
"Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD","SUPprdJx_TRACO_08_EXTR_PENEF_OEUVCTX_ADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD","SUPprdJx_TRACO_08_EXTR_PENEF_OEUVCTX_ADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_08_EXTR_PENEF_OEUVCTX_AD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_08_EXTR_PENEF_OEUVCTX_AD.ds","CustomInput"
"Jx_TRACO_08_EXTR_PENEF_OEUVCTX_AD","SUPprdJx_TRACO_08_EXTR_PENEF_OEUVCTX_ADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds","CustomOutput"
"Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJx_FEUILLET_01_CPTR_REJETS_FUSIONlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_*.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_01_CPTR_REJETS_FUSION","SUPprdJx_FEUILLET_01_CPTR_REJETS_FUSIONlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU#FEUILLET_FICHIER_REJET_GLOBALE.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/FEUILLET_FICHIER_REJET_GLOBALE.csv","NaN","NaN","CustomInput"
"Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_06_RAP_PENEL_RECUP_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_PENEL_RECUP_KEYLIG.ds","CustomInput"
